CR626927.1:1355124-1355136-1355371-1355383	1000	1012	1247	1259	2259
CR626927.1:1356778-1356792-1357474-1357488	1000	1014	1696	1710	2710
CR626927.1:1357641-1357652-1358225-1358236	1000	1011	1584	1595	2595
CR626927.1:1362860-1362873-1363364-1363377	1000	1013	1504	1517	2517
CR626927.1:1364526-1364539-1364595-1364608	1000	1013	1069	1082	2082
CR626927.1:1366452-1366466-1366681-1366695	1000	1014	1229	1243	2243
CR626927.1:1368096-1368109-1368354-1368367	1000	1013	1258	1271	2271
CR626927.1:1370930-1370942-1371049-1371061	1000	1012	1119	1131	2131
CR626927.1:1376344-1376360-1377014-1377030	1000	1016	1670	1686	2686
CR626927.1:1379117-1379128-1379282-1379293	1000	1011	1165	1176	2176
CR626927.1:1380201-1380214-1380626-1380639	1000	1013	1425	1438	2438
CR626927.1:1382440-1382453-1383073-1383086	1000	1013	1633	1646	2646
CR626927.1:1383806-1383819-1384282-1384295	1000	1013	1476	1489	2489
CR626927.1:1394537-1394548-1394590-1394601	1000	1011	1053	1064	2064
CR626927.1:1396063-1396076-1396763-1396776	1000	1013	1700	1713	2713
CR626927.1:1400156-1400169-1400801-1400814	1000	1013	1645	1658	2658
CR626927.1:1401390-1401401-1401785-1401796	1000	1011	1395	1406	2406
CR626927.1:1402755-1402771-1402825-1402841	1000	1016	1070	1086	2086
CR626927.1:1403392-1403406-1403748-1403762	1000	1014	1356	1370	2370
CR626927.1:1406774-1406787-1406936-1406949	1000	1013	1162	1175	2175
CR626927.1:1422628-1422639-1422943-1422954	1000	1011	1315	1326	2326
CR626927.1:1422961-1422974-1423696-1423709	1000	1013	1735	1748	2748
CR626927.1:1430420-1430431-1430545-1430556	1000	1011	1125	1136	2136
CR626927.1:1437669-1437680-1438277-1438288	1000	1011	1608	1619	2619
CR626927.1:1440337-1440351-1440616-1440630	1000	1014	1279	1293	2293
CR626927.1:1441826-1441837-1442228-1442239	1000	1011	1402	1413	2413
CR626927.1:1444537-1444548-1445102-1445113	1000	1011	1565	1576	2576
CR626927.1:1448809-1448821-1449255-1449267	1000	1012	1446	1458	2458
CR626927.1:1459135-1459146-1459581-1459592	1000	1011	1446	1457	2457
CR626927.1:1460254-1460267-1460657-1460670	1000	1013	1403	1416	2416
CR626927.1:1460998-1461015-1461053-1461070	1000	1017	1055	1072	2072
CR626927.1:1462384-1462395-1462536-1462547	1000	1011	1152	1163	2163
CR626927.1:1469020-1469031-1469417-1469428	1000	1011	1397	1408	2408
CR626927.1:1474240-1474253-1474540-1474553	1000	1013	1300	1313	2313
CR626927.1:1475974-1475987-1476214-1476227	1000	1013	1240	1253	2253
CR626927.1:1479489-1479502-1480015-1480028	1000	1013	1526	1539	2539
CR626927.1:1481370-1481384-1481648-1481662	1000	1014	1278	1292	2292
CR626927.1:1481700-1481711-1482256-1482267	1000	1011	1556	1567	2567
CR626927.1:1483466-1483477-1483530-1483541	1000	1011	1064	1075	2075
CR626927.1:1484875-1484889-1485240-1485254	1000	1014	1365	1379	2379
CR626927.1:1489881-1489901-1490379-1490399	1000	1020	1498	1518	2518
CR626927.1:1491209-1491222-1491850-1491863	1000	1013	1641	1654	2654
CR626927.1:1493430-1493441-1493871-1493882	1000	1011	1441	1452	2452
CR626927.1:1497349-1497362-1498033-1498046	1000	1013	1684	1697	2697
CR626927.1:1499822-1499835-1500057-1500070	1000	1013	1235	1248	2248
CR626927.1:1501067-1501081-1501519-1501533	1000	1014	1452	1466	2466
CR626927.1:1506494-1506513-1506644-1506663	1000	1019	1150	1169	2169
CR626927.1:1507809-1507823-1508399-1508413	1000	1014	1590	1604	2604
CR626927.1:1515008-1515019-1515121-1515132	1000	1011	1113	1124	2124
CR626927.1:1515385-1515396-1515800-1515811	1000	1011	1415	1426	2426
CR626927.1:1518020-1518033-1518064-1518077	1000	1013	1044	1057	2057
CR626927.1:1520822-1520835-1521214-1521227	1000	1013	1392	1405	2405
CR626927.1:1522398-1522411-1522906-1522919	1000	1013	1508	1521	2521
CR626927.1:1529511-1529522-1529731-1529742	1000	1011	1220	1231	2231
CR626927.1:1540666-1540677-1540799-1540810	1000	1011	1133	1144	2144
CR626927.1:1542223-1542236-1542846-1542859	1000	1013	1623	1636	2636
CR626927.1:1555742-1555754-1555892-1555904	1000	1012	1150	1162	2162
CR626927.1:1558980-1558991-1559563-1559574	1000	1011	1583	1594	2594
CR626927.1:1563855-1563866-1564495-1564506	1000	1011	1640	1651	2651
CR626927.1:1567897-1567910-1568576-1568589	1000	1013	1679	1692	2692
CR626927.1:1570126-1570139-1570430-1570443	1000	1013	1304	1317	2317
CR626927.1:1571811-1571824-1571964-1571977	1000	1013	1153	1166	2166
CR626927.1:1580295-1580308-1580506-1580519	1000	1013	1211	1224	2224
CR626927.1:1582521-1582534-1582734-1582747	1000	1013	1213	1226	2226
CR626927.1:1583334-1583349-1583833-1583848	1000	1015	1499	1514	2514
CR626927.1:1583870-1583881-1584293-1584304	1000	1011	1423	1434	2434
CR626927.1:1588431-1588444-1588906-1588919	1000	1013	1475	1488	2488
CR626927.1:1591331-1591342-1591412-1591423	1000	1011	1081	1092	2092
CR626927.1:1591934-1591945-1592300-1592311	1000	1011	1366	1377	2377
CR626927.1:1592887-1592900-1593312-1593325	1000	1013	1425	1438	2438
CR626927.1:1594024-1594037-1594324-1594337	1000	1013	1300	1313	2313
CR626927.1:1596620-1596633-1596733-1596746	1000	1013	1113	1126	2126
CR626927.1:1600066-1600082-1600312-1600328	1000	1016	1246	1262	2262
CR626927.1:1600672-1600685-1601402-1601415	1000	1013	1730	1743	2743
CR626927.1:1604291-1604304-1604429-1604442	1000	1013	1138	1151	2151
CR626927.1:1605196-1605207-1605804-1605815	1000	1011	1608	1619	2619
CR626927.1:1607885-1607898-1607978-1607991	1000	1013	1093	1106	2106
CR626927.1:1611396-1611411-1611823-1611838	1000	1015	1427	1442	2442
CR626927.1:1612669-1612682-1612771-1612784	1000	1013	1102	1115	2115
CR626927.1:1614119-1614130-1614832-1614843	1000	1011	1713	1724	2724
CR626927.1:1620969-1620980-1621055-1621066	1000	1011	1086	1097	2097
CR626927.1:1621726-1621738-1622062-1622074	1000	1012	1336	1348	2348
CR626927.1:1626344-1626356-1626584-1626596	1000	1012	1240	1252	2252
CR626927.1:1633953-1633967-1634413-1634427	1000	1014	1460	1474	2474
CR626927.1:1636330-1636343-1636981-1636994	1000	1013	1651	1664	2664
CR626927.1:1638436-1638449-1638933-1638946	1000	1013	1497	1510	2510
CR626927.1:1648308-1648321-1648455-1648468	1000	1013	1147	1160	2160
CR626927.1:1649076-1649087-1649581-1649592	1000	1011	1505	1516	2516
CR626927.1:1650548-1650559-1650744-1650755	1000	1011	1196	1207	2207
CR626927.1:1651572-1651586-1651660-1651674	1000	1014	1088	1102	2102
CR626927.1:1656979-1656992-1657595-1657608	1000	1013	1616	1629	2629
CR626927.1:1659775-1659788-1660374-1660387	1000	1013	1599	1612	2612
CR626927.1:1663117-1663128-1663426-1663437	1000	1011	1309	1320	2320
CR626927.1:1664493-1664506-1664715-1664728	1000	1013	1222	1235	2235
CR626927.1:1665902-1665916-1666330-1666344	1000	1014	1428	1442	2442
CR626927.1:1666452-1666463-1666561-1666572	1000	1011	1109	1120	2120
CR626927.1:1668549-1668560-1668815-1668826	1000	1011	1266	1277	2277
CR626927.1:1670586-1670602-1670635-1670651	1000	1016	1049	1065	2065
CR626927.1:1672271-1672282-1672802-1672813	1000	1011	1531	1542	2542
CR626927.1:1674423-1674436-1675004-1675017	1000	1013	1581	1594	2594
CR626927.1:1675187-1675199-1675755-1675767	1000	1012	1568	1580	2580
CR626927.1:1688419-1688431-1688510-1688522	1000	1012	1091	1103	2103
CR626927.1:1689523-1689537-1690248-1690262	1000	1014	1725	1739	2739
CR626927.1:1692052-1692063-1692478-1692489	1000	1011	1426	1437	2437
CR626927.1:1693572-1693587-1694124-1694139	1000	1015	1552	1567	2567
CR626927.1:1695207-1695223-1695861-1695877	1000	1016	1654	1670	2670
CR626927.1:1697959-1697973-1698431-1698445	1000	1014	1472	1486	2486
CR626927.1:1698462-1698473-1699060-1699071	1000	1011	1598	1609	2609
CR626927.1:1708518-1708531-1708627-1708640	1000	1013	1109	1122	2122
CR626927.1:1710695-1710708-1711360-1711373	1000	1013	1665	1678	2678
CR626927.1:1713869-1713880-1713920-1713931	1000	1011	1051	1062	2062
CR626927.1:1714555-1714566-1714994-1715005	1000	1011	1439	1450	2450
CR626927.1:1717281-1717292-1717522-1717533	1000	1011	1241	1252	2252
CR626927.1:1719511-1719525-1720226-1720240	1000	1014	1715	1729	2729
CR626927.1:1720899-1720910-1721383-1721394	1000	1011	1484	1495	2495
CR626927.1:1722691-1722704-1723154-1723167	1000	1013	1463	1476	2476
CR626927.1:1726359-1726371-1726761-1726773	1000	1012	1402	1414	2414
CR626927.1:1727425-1727436-1727766-1727777	1000	1011	1341	1352	2352
CR626927.1:1729275-1729289-1729994-1730008	1000	1014	1719	1733	2733
CR626927.1:1732078-1732089-1732660-1732671	1000	1011	1582	1593	2593
CR626927.1:1740350-1740363-1740508-1740521	1000	1013	1158	1171	2171
CR626927.1:1745418-1745432-1745497-1745511	1000	1014	1079	1093	2093
CR626927.1:1747727-1747740-1747837-1747850	1000	1013	1110	1123	2123
CR626927.1:1748204-1748217-1748706-1748719	1000	1013	1502	1515	2515
CR626927.1:1749646-1749657-1749746-1749757	1000	1011	1100	1111	2111
CR626927.1:1756166-1756179-1756499-1756512	1000	1013	1333	1346	2346
CR626927.1:1757553-1757566-1758025-1758038	1000	1013	1472	1485	2485
CR626927.1:1759756-1759769-1759934-1759947	1000	1013	1178	1191	2191
CR626927.1:1762277-1762288-1762918-1762929	1000	1011	1641	1652	2652
CR626927.1:1766067-1766080-1766209-1766222	1000	1013	1142	1155	2155
CR626927.1:1770449-1770462-1770595-1770608	1000	1013	1146	1159	2159
CR626927.1:1775450-1775464-1775959-1775973	1000	1014	1509	1523	2523
CR626927.1:1779886-1779897-1780437-1780448	1000	1011	1551	1562	2562
CR626927.1:1783499-1783514-1783880-1783895	1000	1015	1381	1396	2396
CR626927.1:1784581-1784595-1785070-1785084	1000	1014	1489	1503	2503
CR626927.1:1789607-1789618-1789885-1789896	1000	1011	1278	1289	2289
CR626927.1:1790839-1790858-1791020-1791039	1000	1019	1181	1200	2200
CR626927.1:1792167-1792181-1792859-1792873	1000	1014	1692	1706	2706
CR626927.1:1793166-1793179-1793850-1793863	1000	1013	1684	1697	2697
CR626927.1:1799514-1799527-1799674-1799687	1000	1013	1160	1173	2173
CR626927.1:1802641-1802661-1803096-1803116	1000	1020	1455	1475	2475
CR626927.1:1804033-1804044-1804419-1804430	1000	1011	1386	1397	2397
CR626927.1:1805718-1805731-1805798-1805811	1000	1013	1080	1093	2093
CR626927.1:1808017-1808030-1808375-1808388	1000	1013	1358	1371	2371
CR626927.1:1808602-1808615-1809219-1809232	1000	1013	1617	1630	2630
CR626927.1:1811705-1811718-1812325-1812338	1000	1013	1620	1633	2633
CR626927.1:1814848-1814861-1815334-1815347	1000	1013	1486	1499	2499
CR626927.1:1828734-1828747-1829391-1829404	1000	1013	1657	1670	2670
CR626927.1:1829629-1829642-1830242-1830255	1000	1013	1613	1626	2626
CR626927.1:1830641-1830655-1830864-1830878	1000	1014	1223	1237	2237
CR626927.1:1832807-1832821-1833270-1833284	1000	1014	1463	1477	2477
CR626927.1:1841715-1841728-1842445-1842458	1000	1013	1730	1743	2743
CR626927.1:1845634-1845645-1846110-1846121	1000	1011	1476	1487	2487
CR626927.1:1846637-1846652-1847274-1847289	1000	1015	1637	1652	2652
CR626927.1:1848000-1848013-1848207-1848220	1000	1013	1207	1220	2220
CR626927.1:1849083-1849095-1849348-1849360	1000	1012	1265	1277	2277
CR626927.1:1849404-1849420-1849488-1849504	1000	1016	1084	1100	2100
CR626927.1:1850355-1850371-1850404-1850420	1000	1016	1049	1065	2065
CR626927.1:1859956-1859967-1860333-1860344	1000	1011	1377	1388	2388
CR626927.1:1874631-1874644-1875218-1875231	1000	1013	1587	1600	2600
CR626927.1:1876640-1876653-1877153-1877166	1000	1013	1513	1526	2526
CR626927.1:1880569-1880588-1881194-1881213	1000	1019	1625	1644	2644
CR626927.1:1881399-1881412-1881955-1881968	1000	1013	1556	1569	2569
CR626927.1:1883087-1883104-1883172-1883189	1000	1017	1085	1102	2102
CR626927.1:1885581-1885594-1885728-1885741	1000	1013	1147	1160	2160
CR626927.1:1886697-1886710-1887000-1887013	1000	1013	1303	1316	2316
CR626927.1:1888378-1888390-1888992-1889004	1000	1012	1614	1626	2626
CR626927.1:1890106-1890119-1890712-1890725	1000	1013	1606	1619	2619
CR626927.1:1895887-1895901-1896240-1896254	1000	1014	1353	1367	2367
CR626927.1:1903470-1903481-1903775-1903786	1000	1011	1305	1316	2316
CR626927.1:1907685-1907699-1908063-1908077	1000	1014	1378	1392	2392
CR626927.1:1909465-1909478-1909589-1909602	1000	1013	1124	1137	2137
CR626927.1:1912642-1912655-1913368-1913381	1000	1013	1726	1739	2739
CR626927.1:1914948-1914962-1915562-1915576	1000	1014	1614	1628	2628
CR626927.1:1926956-1926967-1927637-1927648	1000	1011	1681	1692	2692
CR626927.1:1932836-1932849-1933068-1933081	1000	1013	1232	1245	2245
CR626927.1:1934052-1934065-1934209-1934222	1000	1013	1157	1170	2170
CR626927.1:1937591-1937604-1937828-1937841	1000	1013	1237	1250	2250
CR626927.1:1940439-1940455-1940512-1940528	1000	1016	1073	1089	2089
CR626927.1:1940532-1940546-1940979-1940993	1000	1014	1447	1461	2461
CR626927.1:1944009-1944023-1944443-1944457	1000	1014	1434	1448	2448
CR626927.1:1944691-1944704-1944747-1944760	1000	1013	1056	1069	2069
CR626927.1:1945263-1945280-1945553-1945570	1000	1017	1290	1307	2307
CR626927.1:1948908-1948919-1949117-1949128	1000	1011	1209	1220	2220
CR626927.1:1949968-1949982-1950018-1950032	1000	1014	1050	1064	2064
CR626927.1:1953333-1953345-1953776-1953788	1000	1012	1443	1455	2455
CR626927.1:1955699-1955713-1955778-1955792	1000	1014	1079	1093	2093
CR626927.1:1955811-1955829-1955940-1955958	1000	1018	1129	1147	2147
CR626927.1:1957529-1957540-1958025-1958036	1000	1011	1496	1507	2507
CR626927.1:1959910-1959925-1960629-1960644	1000	1015	1719	1734	2734
CR626927.1:1965689-1965702-1965983-1965996	1000	1013	1294	1307	2307
CR626927.1:1966103-1966116-1966324-1966337	1000	1013	1221	1234	2234
CR626927.1:1975201-1975212-1975843-1975854	1000	1011	1642	1653	2653
CR626927.1:1983243-1983254-1983482-1983493	1000	1011	1239	1250	2250
CR626927.1:1983697-1983708-1984014-1984025	1000	1011	1317	1328	2328
CR626927.1:1985346-1985366-1985633-1985653	1000	1020	1287	1307	2307
CR626927.1:1986408-1986422-1986708-1986722	1000	1014	1300	1314	2314
CR626927.1:1991290-1991303-1991842-1991855	1000	1013	1552	1565	2565
CR626927.1:1992348-1992360-1992469-1992481	1000	1012	1121	1133	2133
CR626927.1:1997954-1997969-1998547-1998562	1000	1015	1593	1608	2608
CR626927.1:2000123-2000135-2000487-2000499	1000	1012	1364	1376	2376
CR626927.1:2001394-2001407-2001608-2001621	1000	1013	1214	1227	2227
CR626927.1:2001960-2001975-2002630-2002645	1000	1015	1670	1685	2685
CR626927.1:2005458-2005471-2005802-2005815	1000	1013	1344	1357	2357
CR626927.1:2014952-2014963-2015683-2015694	1000	1011	1731	1742	2742
CR626927.1:2015711-2015724-2016155-2016168	1000	1013	1444	1457	2457
CR626927.1:2018148-2018159-2018875-2018886	1000	1011	1727	1738	2738
CR626927.1:2019152-2019165-2019203-2019216	1000	1013	1051	1064	2064
CR626927.1:2023573-2023586-2023907-2023920	1000	1013	1334	1347	2347
CR626927.1:2023988-2023999-2024708-2024719	1000	1011	1720	1731	2731
CR626927.1:2025260-2025273-2025559-2025572	1000	1013	1299	1312	2312
CR626927.1:2029081-2029092-2029655-2029666	1000	1011	1574	1585	2585
CR626927.1:2033303-2033314-2033871-2033882	1000	1011	1568	1579	2579
CR626927.1:2035557-2035569-2035771-2035783	1000	1012	1214	1226	2226
CR626927.1:2036016-2036028-2036226-2036238	1000	1012	1210	1222	2222
CR626927.1:2037502-2037516-2038080-2038094	1000	1014	1578	1592	2592
CR626927.1:2038246-2038257-2038742-2038753	1000	1011	1496	1507	2507
CR626927.1:2039108-2039121-2039282-2039295	1000	1013	1174	1187	2187
CR626927.1:2040193-2040207-2040502-2040516	1000	1014	1309	1323	2323
CR626927.1:2040911-2040922-2041338-2041349	1000	1011	1427	1438	2438
CR626927.1:2043646-2043661-2044084-2044099	1000	1015	1438	1453	2453
CR626927.1:2044334-2044347-2045070-2045083	1000	1013	1736	1749	2749
CR626927.1:2045583-2045597-2045678-2045692	1000	1014	1095	1109	2109
CR626927.1:2048967-2048978-2049507-2049518	1000	1011	1540	1551	2551
CR626927.1:2053610-2053621-2053939-2053950	1000	1011	1329	1340	2340
CR626927.1:2054015-2054026-2054288-2054299	1000	1011	1273	1284	2284
CR626927.1:2054596-2054607-2055303-2055314	1000	1011	1707	1718	2718
CR626927.1:2055398-2055409-2055677-2055688	1000	1011	1279	1290	2290
CR626927.1:2056389-2056402-2056861-2056874	1000	1013	1472	1485	2485
CR626927.1:2059036-2059047-2059567-2059578	1000	1011	1531	1542	2542
CR626927.1:2059928-2059939-2060532-2060543	1000	1011	1604	1615	2615
CR626927.1:2064961-2064974-2065274-2065287	1000	1013	1313	1326	2326
CR626927.1:2066035-2066046-2066748-2066759	1000	1011	1713	1724	2724
CR626927.1:2067019-2067032-2067289-2067302	1000	1013	1270	1283	2283
CR626927.1:2069906-2069918-2070391-2070403	1000	1012	1485	1497	2497
CR626927.1:2077226-2077239-2077802-2077815	1000	1013	1576	1589	2589
CR626927.1:2078649-2078663-2078776-2078790	1000	1014	1127	1141	2141
CR626927.1:2081185-2081198-2081673-2081686	1000	1013	1488	1501	2501
CR626927.1:2082665-2082678-2082882-2082895	1000	1013	1217	1230	2230
CR626927.1:2083918-2083931-2084636-2084649	1000	1013	1718	1731	2731
CR626927.1:2097000-2097013-2097149-2097162	1000	1013	1149	1162	2162
CR626927.1:2097494-2097505-2098042-2098053	1000	1011	1548	1559	2559
CR626927.1:2099082-2099093-2099610-2099621	1000	1011	1528	1539	2539
CR626927.1:2101646-2101660-2102334-2102348	1000	1014	1688	1702	2702
CR626927.1:2106164-2106175-2106279-2106290	1000	1011	1115	1126	2126
CR626927.1:2112335-2112346-2113072-2113083	1000	1011	1737	1748	2748
CR626927.1:2114973-2114984-2115168-2115179	1000	1011	1195	1206	2206
CR626927.1:2119129-2119140-2119799-2119810	1000	1011	1670	1681	2681
CR626927.1:2120726-2120739-2120966-2120979	1000	1013	1240	1253	2253
CR626927.1:2122322-2122336-2122753-2122767	1000	1014	1431	1445	2445
CR626927.1:2122845-2122859-2123052-2123066	1000	1014	1207	1221	2221
CR626927.1:2123484-2123497-2123811-2123824	1000	1013	1327	1340	2340
CR626927.1:2123879-2123893-2124432-2124446	1000	1014	1553	1567	2567
CR626927.1:2126462-2126475-2126696-2126709	1000	1013	1234	1247	2247
CR626927.1:2126746-2126759-2127305-2127318	1000	1013	1559	1572	2572
CR626927.1:2129280-2129293-2129845-2129858	1000	1013	1565	1578	2578
CR626927.1:2148259-2148272-2148373-2148386	1000	1013	1114	1127	2127
CR626927.1:2148467-2148479-2148857-2148869	1000	1012	1390	1402	2402
CR626927.1:2154128-2154144-2154514-2154530	1000	1016	1386	1402	2402
CR626927.1:2156610-2156623-2156827-2156840	1000	1013	1217	1230	2230
CR626927.1:2156970-2156981-2157463-2157474	1000	1011	1493	1504	2504
CR626927.1:2163963-2163974-2164008-2164019	1000	1011	1045	1056	2056
CR626927.1:2167460-2167473-2167822-2167835	1000	1013	1362	1375	2375
CR626927.1:2168779-2168792-2169043-2169056	1000	1013	1264	1277	2277
CR626927.1:2169342-2169355-2169614-2169627	1000	1013	1272	1285	2285
CR626927.1:2172381-2172395-2172747-2172761	1000	1014	1366	1380	2380
CR626927.1:2174978-2174991-2175178-2175191	1000	1013	1200	1213	2213
CR626927.1:2177049-2177063-2177742-2177756	1000	1014	1693	1707	2707
CR626927.1:2186202-2186216-2186639-2186653	1000	1014	1437	1451	2451
CR626927.1:2195565-2195576-2195799-2195810	1000	1011	1234	1245	2245
CR626927.1:2197100-2197115-2197728-2197743	1000	1015	1628	1643	2643
CR626927.1:2205203-2205216-2205304-2205317	1000	1013	1101	1114	2114
CR626927.1:2207447-2207461-2207827-2207841	1000	1014	1380	1394	2394
CR626927.1:2216204-2216217-2216254-2216267	1000	1013	1050	1063	2063
CR626927.1:2217128-2217139-2217589-2217600	1000	1011	1461	1472	2472
CR626927.1:2218597-2218611-2219285-2219299	1000	1014	1688	1702	2702
CR626927.1:2219411-2219422-2220009-2220020	1000	1011	1598	1609	2609
CR626927.1:2231139-2231151-2231259-2231271	1000	1012	1120	1132	2132
CR626927.1:2231439-2231454-2232005-2232020	1000	1015	1566	1581	2581
CR626927.1:2234283-2234297-2234995-2235009	1000	1014	1712	1726	2726
CR626927.1:2238115-2238130-2238800-2238815	1000	1015	1685	1700	2700
CR626927.1:2241056-2241067-2241462-2241473	1000	1011	1406	1417	2417
CR626927.1:2242310-2242323-2242929-2242942	1000	1013	1619	1632	2632
CR626927.1:2246172-2246185-2246233-2246246	1000	1013	1061	1074	2074
CR626927.1:2247600-2247613-2247703-2247716	1000	1013	1103	1116	2116
CR626927.1:2266572-2266585-2267139-2267152	1000	1013	1567	1580	2580
CR626927.1:2269330-2269343-2269848-2269861	1000	1013	1518	1531	2531
CR626927.1:2273710-2273723-2274126-2274139	1000	1013	1416	1429	2429
CR626927.1:2280920-2280933-2281045-2281058	1000	1013	1125	1138	2138
CR626927.1:2286397-2286410-2286687-2286700	1000	1013	1290	1303	2303
CR626927.1:2299669-2299680-2299965-2299976	1000	1011	1296	1307	2307
CR626927.1:2301232-2301245-2301486-2301499	1000	1013	1254	1267	2267
CR626927.1:2306369-2306382-2307011-2307024	1000	1013	1642	1655	2655
CR626927.1:2309617-2309630-2310011-2310024	1000	1013	1394	1407	2407
CR626927.1:2312108-2312122-2312436-2312450	1000	1014	1328	1342	2342
CR626927.1:2316402-2316413-2316709-2316720	1000	1011	1307	1318	2318
CR626927.1:2318104-2318117-2318164-2318177	1000	1013	1060	1073	2073
CR626927.1:2318729-2318740-2319205-2319216	1000	1011	1476	1487	2487
CR626927.1:2319873-2319887-2320285-2320299	1000	1014	1412	1426	2426
CR626927.1:2325751-2325766-2326175-2326190	1000	1015	1424	1439	2439
CR626927.1:2327204-2327219-2327369-2327384	1000	1015	1165	1180	2180
CR626927.1:2339713-2339724-2339959-2339970	1000	1011	1246	1257	2257
CR626927.1:2340381-2340392-2340675-2340686	1000	1011	1294	1305	2305
CR626927.1:2341726-2341737-2341823-2341834	1000	1011	1097	1108	2108
CR626927.1:2344240-2344254-2344683-2344697	1000	1014	1443	1457	2457
CR626927.1:2344887-2344900-2345356-2345369	1000	1013	1469	1482	2482
CR626927.1:2345532-2345543-2345979-2345990	1000	1011	1447	1458	2458
CR626927.1:2348297-2348312-2348442-2348457	1000	1015	1145	1160	2160
CR626927.1:2352499-2352512-2352837-2352850	1000	1013	1338	1351	2351
CR626927.1:2355875-2355889-2356329-2356343	1000	1014	1454	1468	2468
CR626927.1:2356385-2356396-2356846-2356857	1000	1011	1461	1472	2472
CR626927.1:2362946-2362959-2363608-2363621	1000	1013	1662	1675	2675
CR626927.1:2365959-2365971-2366123-2366135	1000	1012	1164	1176	2176
CR626927.1:2371975-2371988-2372315-2372328	1000	1013	1340	1353	2353
CR626927.1:2372463-2372476-2373100-2373113	1000	1013	1637	1650	2650
CR626927.1:2374366-2374378-2374665-2374677	1000	1012	1299	1311	2311
CR626927.1:2377038-2377050-2377102-2377114	1000	1012	1064	1076	2076
CR626927.1:2378877-2378888-2379433-2379444	1000	1011	1556	1567	2567
CR626927.1:2380291-2380311-2381010-2381030	1000	1020	1719	1739	2739
CR626927.1:2381290-2381304-2381548-2381562	1000	1014	1258	1272	2272
CR626927.1:2388043-2388054-2388259-2388270	1000	1011	1216	1227	2227
CR626927.1:2388375-2388388-2388860-2388873	1000	1013	1485	1498	2498
CR626927.1:2390722-2390733-2391305-2391316	1000	1011	1583	1594	2594
CR626927.1:2395327-2395340-2395533-2395546	1000	1013	1206	1219	2219
CR626927.1:2396974-2396987-2397312-2397325	1000	1013	1338	1351	2351
CR626927.1:2398391-2398402-2399003-2399014	1000	1011	1612	1623	2623
CR626927.1:2401625-2401640-2402183-2402198	1000	1015	1558	1573	2573
CR626927.1:2402878-2402889-2403280-2403291	1000	1011	1402	1413	2413
CR626927.1:2403702-2403715-2404125-2404138	1000	1013	1423	1436	2436
CR626927.1:2405813-2405826-2405968-2405981	1000	1013	1155	1168	2168
CR626927.1:2407282-2407295-2407827-2407840	1000	1013	1545	1558	2558
CR626927.1:2409937-2409948-2410113-2410124	1000	1011	1176	1187	2187
CR626927.1:2417060-2417074-2417112-2417126	1000	1014	1052	1066	2066
CR626927.1:2422717-2422731-2422931-2422945	1000	1014	1214	1228	2228
CR626927.1:2424481-2424503-2424555-2424577	1000	1022	1074	1096	2096
CR626927.1:2425965-2425985-2426031-2426051	1000	1020	1066	1086	2086
CR626927.1:2429230-2429241-2429593-2429604	1000	1011	1363	1374	2374
CR626927.1:2433200-2433212-2433631-2433643	1000	1012	1431	1443	2443
CR626927.1:2436191-2436204-2436649-2436662	1000	1013	1458	1471	2471
CR626927.1:2437822-2437833-2438332-2438343	1000	1011	1510	1521	2521
CR626927.1:2438664-2438678-2439231-2439245	1000	1014	1567	1581	2581
CR626927.1:2439672-2439686-2439859-2439873	1000	1014	1187	1201	2201
CR626927.1:2442643-2442655-2442753-2442765	1000	1012	1110	1122	2122
CR626927.1:2451903-2451919-2452051-2452067	1000	1016	1148	1164	2164
CR626927.1:2454344-2454358-2454647-2454661	1000	1014	1303	1317	2317
CR626927.1:2456079-2456091-2456234-2456246	1000	1012	1155	1167	2167
CR626927.1:2460825-2460840-2460901-2460916	1000	1015	1076	1091	2091
CR626927.1:2462346-2462359-2462419-2462432	1000	1013	1073	1086	2086
CR626927.1:2465155-2465168-2465427-2465440	1000	1013	1272	1285	2285
CR626927.1:2466723-2466734-2467001-2467012	1000	1011	1278	1289	2289
CR626927.1:2468676-2468689-2469004-2469017	1000	1013	1328	1341	2341
CR626927.1:2469329-2469349-2469415-2469435	1000	1020	1086	1106	2106
CR626927.1:2470804-2470818-2470914-2470928	1000	1014	1110	1124	2124
CR626927.1:2470994-2471008-2471342-2471356	1000	1014	1348	1362	2362
CR626927.1:2471718-2471729-2471982-2471993	1000	1011	1264	1275	2275
CR626927.1:2472041-2472055-2472756-2472770	1000	1014	1715	1729	2729
CR626927.1:2472895-2472908-2473056-2473069	1000	1013	1161	1174	2174
CR626927.1:2474700-2474714-2475159-2475173	1000	1014	1459	1473	2473
CR626927.1:2476541-2476552-2476687-2476698	1000	1011	1146	1157	2157
CR626927.1:2479412-2479425-2479574-2479587	1000	1013	1162	1175	2175
CR626927.1:2480397-2480410-2480999-2481012	1000	1013	1602	1615	2615
CR626927.1:2481215-2481227-2481829-2481841	1000	1012	1614	1626	2626
CR626927.1:2482030-2482041-2482673-2482684	1000	1011	1643	1654	2654
CR626927.1:2483635-2483647-2483715-2483727	1000	1012	1080	1092	2092
CR626927.1:2484092-2484105-2484351-2484364	1000	1013	1259	1272	2272
CR626927.1:2485910-2485923-2486639-2486652	1000	1013	1729	1742	2742
CR626927.1:2486720-2486733-2486771-2486784	1000	1013	1051	1064	2064
CR626927.1:2491751-2491765-2492192-2492206	1000	1014	1441	1455	2455
